photo_url,location_lng,location_lat,scene,scene_id,pname,cityname,adname,townName,address,tel,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,,行业大类,行业子类
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/55751378a3103f4075f0257f'}]",108.916443,34.281355,西安莲湖火烧碑诊所,B001D11AHN,陕西省,西安市,莲湖区,未央宫街道,丰禾路与永宜路交叉路口往东约100米(商储广场),187****9220,[],610000,B001D11FHS,[],[],"{'cost': [], 'rating': '3.0'}",[],0,医疗保健服务;诊所;诊所,0,5108373320,90300,2,[],29,[],[],[],[],0,[],2021/12/16 6:38,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],I49F021008_139567,0,yes,,1,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/43f319db-7b96-40a0-96c0-e5b255389eec.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/8e719ab0-f717-40a4-8c05-fb8341f6837a.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/3de9686f-f0a1-42fd-8e6b-ca08e5670e02.jpg'}]",108.913313,34.288581,西安莲湖侯栋良诊所,B0FFJKNQRB,陕西省,西安市,莲湖区,未央宫街道,金辉C园北门10116号,153****6817,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374310,90300,2,[],29,[],[],[],"108.913332,34.288724",0,[],2021/12/16 7:05,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9c3a47cc3b518af4f4e5474e9aea7461'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/db38233afe3d07ca95b6c76c9e93c30c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5fc33d7fa86306d2042a325677f6cc70'}]",108.915577,34.288096,西安莲湖安琼诊所,B0FFJGOKUX,陕西省,西安市,莲湖区,未央宫街道,大白杨南路2号东南70米,133****1484,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374310,90300,2,[],29,[],[],[],"108.915341,34.288189",0,[],2021/12/16 0:06,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/71531069261e46f2c497d0c581b1c4df'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d1691475cf23cfc12608b1a23e2b4664'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/41f7fc1311d8f73683eae46afd953532'}]",108.901606,34.288319,西安莲湖洪波口腔诊所,B0H6GZXEBQ,陕西省,西安市,莲湖区,未央宫街道,大兴东路65号2幢5单元1层50105商铺,158****0665,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374210,90202,2,[],29,[],[],[],[],0,[],2021/12/1 23:47,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3e84841feaa43c7e930d4dc6c0197fa4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d362f6882bbc99f96d1cf92610cb6174'}]",108.919814,34.280664,百岁葫芦艾灸养生馆,B0GKKHXZ9E,陕西省,西安市,莲湖区,未央宫街道,聚美私衣坊丰禾路店二楼,181****0289,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373321,90602,1,[],29,[],[],[],"108.919809,34.280742",0,[],2021/11/19 12:22,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f11ed79681338d273cecf3844182af2e'}]",108.922585,34.283571,西安聚和商贸有限责任公司医务室,B0FFF65AI0,陕西省,西安市,莲湖区,未央宫街道,星火路61号,136****1522,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374302,90300,2,[],29,[],[],[],[],0,[],2021/12/16 10:35,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_119954,0,yes,,1,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/55704049a310390a88c22ce8'}]",108.90043,34.292262,西安莲湖锦娟口腔诊所,B0FFFO5RMH,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道梨园路和生对面君悦华府小区东门,153****4187,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108375200,90202,2,[],29,[],[],[],[],0,[],2021/12/15 21:53,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_138876,0,yes,,1,,医疗保健服务,专科医院
[],108.912042,34.290827,牛皮癣病友之家,B0FFJQ6ZDH,陕西省,西安市,莲湖区,未央宫街道,永安路9号龙湖水晶郦城30211室,137****5255,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374222,90000,0,[],29,[],[],[],[],0,[],2021/12/15 22:48,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ee054a82fbecafc8a4c7b6e94ee5f8c4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9d6c1d574e4b4ef59629b873c9ce7088'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/863f86c9d2a4b2949c1d39c7fb933978'}]",108.911611,34.280528,西安市莲湖区丰禾村卫生所,B001D0WV7I,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道丰禾路204,130****6972;029-83059152;130****3969,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108373212,90300,2,[],29,[],[],[],"108.911607,34.280651",0,[],2021/12/16 12:04,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_100048,0,yes,,1,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/29eb1ded9ff21e1d79e5be2211ebd5e2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3bbe81859439e97abc179e81ab885b4f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b3896bc2a350603ef60383d318f887e7'}]",108.931393,34.289138,怡康医药超市(永新路店),B001D09JLN,陕西省,西安市,莲湖区,未央宫街道,永新路12号,136****2287,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374421,90601,0,[],29,[],[],[],"108.931575,34.289114",0,[],2021/12/19 13:32,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_83175,0,yes,,1,,医疗保健服务,医药保健销售店
[],108.858809,34.28596,泉源堂(枣园北路店),B0G2U95H2E,陕西省,西安市,莲湖区,未央宫街道,立信路万科金色悦城14幢1单元1层10103号,189****2850,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364802,90601,0,[],29,[],[],[],"108.858815,34.285851",0,[],2021/11/19 20:04,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f045f1531b8d594b0f06f8d2ff8f305a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/42f03ecf7f3c6894b81e1005780a2d27'}]",108.898334,34.292442,老百姓大药房(西安梨园路店),B0FFKQNQLA,陕西省,西安市,莲湖区,未央宫街道,蔚蓝悦城1幢1单元1层10104号,180****3109,[],610000,B0FFH1W1B6,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375102,90601,0,[],29,[],[],[],"108.898319,34.292679",0,[],2021/12/19 13:44,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
[],108.937233,34.289433,西安莲湖红东诊所内儿科口腔科,B0HGRLO5IA,陕西省,西安市,莲湖区,未央宫街道,永福路永新苑·红东花园小区内,135****6083,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374422,90202,2,[],29,[],[],[],[],0,[],2021/11/26 1:09,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/91c7daa8135804511cadbe8121ecddfa'}]",108.916502,34.28103,颐养年理疗馆,B0G1JC66LV,陕西省,西安市,莲湖区,未央宫街道,丰禾路蔚蓝花城商储广场东塔二楼颐养年理疗馆,153****5028,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373320,90602,1,[],29,[],[],[],"108.916383,34.280841",0,[],2021/11/24 23:34,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
[],108.873267,34.285722,明兰本草,B0G0BO4CTT,陕西省,西安市,莲湖区,未央宫街道,大兴西路邓家村小学西南侧,151****5841,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364902,90601,0,[],29,[],[],[],[],0,[],2021/11/22 4:40,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a3b0d20cdced2c7b5c09eb369c90094e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0f495dc681afa52b43858c907e21dd5a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8a1172d7da5d9c019c884a799fd4688d'}]",108.93651,34.284714,西安莲湖永福口腔诊所,B0FFJSSMCV,陕西省,西安市,莲湖区,未央宫街道,兴中路5号千和郡小区商铺,136****6626,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374402,90202,2,[],29,[],[],[],"108.936082,34.284584",0,[],2021/11/26 11:03,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/78236be965184d1a52cf20e3c3354f88'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/05e693435eb7409da3af7f3a0cd73700'}]",108.905763,34.292478,福生堂大药房(梨园路店),B0FFHUK5UP,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道梨园路御园温泉酒店小区2号楼7号商铺,185****2233,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375201,90601,0,[],29,[],[],[],"108.905823,34.292691",0,[],2021/11/29 12:49,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_434829,0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/73f1defa153f673d2426fa00264e7ac2'}]",108.924206,34.286879,西安莲湖恒天口腔诊所,B0FFJ1NL8T,陕西省,西安市,莲湖区,未央宫街道,红庙坡路141号金辉天鹅湾,139****1002;139****2927,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374312,90202,2,[],29,[],[],[],"108.924207,34.286787",0,[],2021/12/16 5:20,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,专科医院
[],108.878237,34.285661,自强大药房(新悦城店),B0HA6B4T6O,陕西省,西安市,莲湖区,未央宫街道,大兴西路新悦城1幢1单元1层,158****4178,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374000,90601,0,[],29,[],[],[],[],0,[],2021/11/23 2:38,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1d412dd04def1e2d728f53e06aaf4e59'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0db0113c5718270ba6c2335829699a2e'}]",108.921944,34.284176,怡康医药超市(星火路店),B0FFI7BCNN,陕西省,西安市,莲湖区,未央宫街道,星火路14号海纳汉唐御府小区商铺1层,134****5712,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374302,90601,0,[],29,[],[],[],"108.922157,34.284099",0,[],2021/12/19 13:46,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_461818,0,yes,,1,,医疗保健服务,医药保健销售店
[],108.914562,34.284291,众益堂大药房(大丰路店),B0FFHTLTWG,陕西省,西安市,莲湖区,未央宫街道,永宜路蔚蓝花城七色镇-七色镇B区,155****5651,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374300,90601,0,[],29,[],[],[],[],0,[],2021/12/18 5:55,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_433933,0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/12ab835527e558dc320ed83766e730bd'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6b40d085dedbdcebab6c1921d08eedd4'}]",108.858001,34.284808,众信医药超市(崇智路店),B0FFJ2XQKO,陕西省,西安市,莲湖区,未央宫街道,枣园西路金色花语城门口,186****4580,[],610000,[],[],[],"{'cost': [], 'rating': '3.5'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364801,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:43,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/036538772365a5a43936bb28eee905bd'}]",108.928718,34.279939,邻家大药房(爱菊花园店),B0FFHSLTH3,陕西省,西安市,莲湖区,未央宫街道,自强西路192号爱菊花园5幢10103号,139****3193,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373410,90601,0,[],29,[],[],[],[],0,[],2021/11/21 21:43,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_430785,0,yes,,1,,医疗保健服务,医药保健销售店
[],108.920448,34.285828,颈椎病关节炎体验馆,B0FFI3EA1B,陕西省,西安市,莲湖区,未央宫街道,星火路龙湖星悦荟2号楼2045室,187****1288,[],610000,B0FFF0DRFT,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374301,90000,0,[],29,[],[],[],[],0,[],2021/12/16 11:15,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,1,,医疗保健服务,医疗保健服务场所
[],108.90088,34.288915,九元康颈肩养护馆(永安路店),B0HG6ACLOK,陕西省,西安市,莲湖区,未央宫街道,天朗大兴郡蔚蓝悦城东区南门临街商铺,199****7223,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374220,90000,0,[],29,[],[],[],"108.900868,34.288759",0,[],2021/12/1 17:42,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6d2c97358944ade7aae0539d99574609'}]",108.91745,34.288071,威睿中医调理康复中心,B0FFKSBQ5Z,陕西省,西安市,莲湖区,未央宫街道,永全路龙湖水晶郦城-南区,133****0613,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374311,90000,0,[],29,[],[],[],[],0,[],2021/12/18 13:37,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/758834acb3cf48e82c6f273d54de92fb'}]",108.937696,34.289438,润天医药(文景路店),B0FFHSMJ0D,陕西省,西安市,莲湖区,未央宫街道,农兴路永新苑红东花园小区,176****3542,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374520,90601,0,[],29,[],[],[],[],0,[],2021/12/15 20:23,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_431115,0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/392f18139d52bd6cd9bbf471db153c48'}]",108.937536,34.280024,西安莲湖瑞华口腔诊所,B0FFJ4EP92,陕西省,西安市,莲湖区,未央宫街道,自强西路48号,130****9570,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108373510,90202,2,[],29,[],[],[],"108.937447,34.280196",0,[],2021/11/24 7:13,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8011adf0ef88f9a634a329eb7b273626'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b5d29a00848e74dbe747458cdf439e81'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/880b1f3aaa75a0d7dc8702bb2039667e'}]",108.901024,34.282447,瑞芝堂康复理疗,B0HARZ0CRP,陕西省,西安市,莲湖区,未央宫街道,桃园北路258号鑫苑大都汇小区七栋商铺二楼瑞芝堂康复理疗,135****6397;177****7736,[],610000,B0FFIFC6L8,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373220,90602,1,[],29,[],[],[],"108.901315,34.282389",0,[],2021/11/25 23:16,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/75d1e2d5efb0b674578512c604bcd5b8'}]",108.932918,34.280581,华瑞医药(纸坊村店),B001D09LCY,陕西省,西安市,莲湖区,未央宫街道,自强西路221号附近,181****3516,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373421,90601,0,[],29,[],[],[],[],0,[],2021/12/16 9:49,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_84465,0,yes,,1,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2e35e2042841f885de819b04ed8285a6'}]",108.918753,34.28091,砭术颈肩调理馆,B0H0LSEZH4,陕西省,西安市,莲湖区,未央宫街道,丰禾路9号,137****4723,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373321,90602,1,[],29,[],[],[],[],0,[],2021/11/20 11:51,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,医药保健销售店
[],108.896529,34.281275,瑞鹏宠物诊所(太奥分院),B0H33DUKDX,陕西省,西安市,莲湖区,未央宫街道,丰禾路362号,177****7658,[],610000,B0FFF6YHF5,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;动物医疗场所;宠物诊所,0,5108373122,90701,0,[],29,[],[],[],[],0,[],2021/11/21 10:26,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,1,,医疗保健服务,动物医疗场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/46d02268a3afa3e9e9eb499d7fdb1049'}]",108.921473,34.282602,和厚堂中医馆,B0HUUURI46,陕西省,西安市,莲湖区,未央宫街道,浩林方里小区1号楼2单元20105,136****9276,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108373322,90300,2,[],29,[],[],[],[],0,[],2021/11/24 0:06,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,,医疗保健服务,诊所
